index,round,team,opponent_team,prev_team_ranking,team_ranking_diff,opponent_ranking,was_home,team_h_score,team_a_score,clean_sheets,goals_scored,season,team_name
1750,28,3,16,2.0,0.0,2.0,True,4,1,False,True,2017-18,BRI
1341,36,5,16,3.0,1.0,2.0,False,0,1,True,True,2017-18,CHE
1115,36,16,5,2.0,-1.0,3.0,True,0,1,False,False,2017-18,SWA
2956,38,15,16,2.0,0.0,2.0,False,1,2,False,True,2017-18,STO
1118,38,16,15,2.0,0.0,2.0,True,1,2,False,True,2017-18,SWA
1543,11,6,17,2.0,-2.0,4.0,False,1,0,False,False,2017-18,CRY
1119,11,17,6,4.0,2.0,2.0,True,1,0,True,True,2017-18,TOT
2934,16,15,17,2.0,-1.0,3.0,False,5,1,False,True,2017-18,STO
1124,16,17,15,3.0,1.0,2.0,True,5,1,False,True,2017-18,TOT
1739,17,3,17,2.0,-1.0,3.0,False,2,0,False,False,2017-18,BRI
1125,17,17,3,3.0,1.0,2.0,True,2,0,True,True,2017-18,TOT
1337,32,5,17,4.0,0.0,4.0,True,1,3,False,True,2017-18,CHE
1139,32,17,5,4.0,0.0,4.0,False,1,3,False,True,2017-18,TOT
2951,33,15,17,2.0,-2.0,4.0,True,1,2,False,True,2017-18,STO
1140,33,17,15,4.0,2.0,2.0,False,1,2,False,True,2017-18,TOT
1756,34,3,17,2.0,-2.0,4.0,True,1,1,False,True,2017-18,BRI
1142,34,17,3,4.0,2.0,2.0,False,1,1,False,True,2017-18,TOT
1202,4,12,15,5.0,3.0,2.0,False,2,2,False,True,2017-18,MUN
2922,4,15,12,2.0,-3.0,5.0,True,2,2,False,True,2017-18,STO
1539,7,6,12,2.0,-3.0,5.0,False,4,0,False,False,2017-18,CRY
1205,7,12,6,5.0,3.0,2.0,True,4,0,True,True,2017-18,MUN
1208,10,12,17,4.0,-1.0,5.0,True,1,0,True,True,2017-18,MUN
2381,10,17,12,5.0,1.0,4.0,False,1,0,False,False,2017-18,TOT
1209,11,12,5,5.0,1.0,4.0,False,1,0,False,False,2017-18,MUN
1317,11,5,12,4.0,-1.0,5.0,True,1,0,True,True,2017-18,CHE
1735,13,3,12,3.0,-2.0,5.0,False,1,0,False,False,2017-18,BRI
1211,13,12,3,5.0,2.0,3.0,True,1,0,True,True,2017-18,MUN
2941,23,15,12,2.0,-3.0,5.0,False,3,0,False,False,2017-18,STO
1221,23,12,15,5.0,3.0,2.0,True,3,0,True,True,2017-18,MUN
1307,1,5,4,,,,True,2,3,False,True,2017-18,CHE
1978,1,4,5,,,,False,2,3,False,True,2017-18,BUR
1308,2,5,17,2.0,-2.0,4.0,False,1,2,False,True,2017-18,CHE
2373,2,17,5,4.0,2.0,2.0,True,1,2,False,True,2017-18,TOT
2924,6,15,5,2.0,-2.0,4.0,True,0,4,False,False,2017-18,STO
1312,6,5,15,4.0,2.0,2.0,False,0,4,True,True,2017-18,CHE
1540,8,6,5,2.0,-2.0,4.0,True,2,1,False,True,2017-18,CRY
1314,8,5,6,4.0,2.0,2.0,False,2,1,False,True,2017-18,CHE
1742,20,3,5,3.0,-1.0,4.0,False,2,0,False,False,2017-18,BRI
1326,20,5,3,4.0,1.0,3.0,True,2,0,True,True,2017-18,CHE
2939,21,15,5,2.0,-2.0,4.0,False,5,0,False,False,2017-18,STO
1327,21,5,15,4.0,2.0,2.0,True,5,0,True,True,2017-18,CHE
1330,24,5,3,4.0,2.0,2.0,False,0,4,True,True,2017-18,CHE
1746,24,3,5,2.0,-2.0,4.0,True,0,4,False,False,2017-18,BRI
1536,4,6,4,2.0,-1.0,3.0,False,1,0,False,False,2017-18,CRY
1981,4,4,6,3.0,1.0,2.0,True,1,0,True,True,2017-18,BUR
1545,13,6,15,2.0,0.0,2.0,True,2,1,False,True,2017-18,CRY
2931,13,15,6,2.0,0.0,2.0,False,2,1,False,True,2017-18,STO
1546,14,6,3,2.0,-1.0,3.0,False,0,0,True,False,2017-18,CRY
1736,14,3,6,3.0,1.0,2.0,True,0,0,True,False,2017-18,BRI
2930,12,15,3,2.0,-1.0,3.0,False,2,2,False,True,2017-18,STO
1734,12,3,15,3.0,1.0,2.0,True,2,2,False,True,2017-18,BRI
2945,27,15,3,2.0,0.0,2.0,True,1,1,False,True,2017-18,STO
1749,27,3,15,2.0,0.0,2.0,False,1,1,False,True,2017-18,BRI
1980,3,4,17,2.0,-1.0,3.0,False,1,1,False,True,2017-18,BUR
2374,3,17,4,3.0,1.0,2.0,True,1,1,False,True,2017-18,TOT
